City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
296,Plaridel,PH,2022-04-30 17:19:34,14.8872,120.8572,84.18,78,100,3.15
297,Pemba,MZ,2022-04-30 17:19:35,-12.974,40.5178,81.3,74,20,9.22
298,Ligayan,PH,2022-04-30 17:19:35,4.6533,119.4706,82.9,77,68,6.26
299,Ostrovnoy,RU,2022-04-30 17:19:36,68.0531,39.5131,24.62,78,89,9.66
300,Mana,GF,2022-04-30 17:15:58,5.6592,-53.7767,83.77,64,45,11.7
301,Geraldton,AU,2022-04-30 17:19:37,-28.7667,114.6,55.81,82,0,5.75
302,Luwuk,ID,2022-04-30 17:19:37,-0.9516,122.7875,77.58,89,99,2.04
303,Limbang,MY,2022-04-30 17:19:37,4.75,115.0,77.05,97,100,0.4
304,Kysyl-Syr,RU,2022-04-30 17:19:38,63.8986,122.7617,34.72,79,100,12.01
305,Urucara,BR,2022-04-30 17:19:38,-2.5364,-57.76,77.25,91,97,4.0
306,Manggar,ID,2022-04-30 17:19:39,-2.8833,108.2667,80.28,82,39,3.0
307,Tura,IN,2022-04-30 17:19:40,25.5198,90.2201,68.58,90,48,4.68
308,Port Hardy,CA,2022-04-30 17:19:40,50.6996,-127.4199,51.98,71,40,11.5
309,Grand Gaube,MU,2022-04-30 17:19:41,-20.0064,57.6608,77.4,77,46,1.01
310,Cidreira,BR,2022-04-30 17:19:41,-30.1811,-50.2056,67.19,66,66,11.05
311,Banda Aceh,ID,2022-04-30 17:19:42,5.5577,95.3222,81.93,81,100,7.47
312,Los Llanos De Aridane,ES,2022-04-30 17:19:42,28.6585,-17.9182,68.13,74,20,13.8
313,Soyo,AO,2022-04-30 17:19:43,-6.1349,12.3689,80.17,79,98,7.74
314,Simpang,ID,2022-04-30 17:19:43,-1.2667,104.0833,75.74,91,45,1.28
315,Savonlinna,FI,2022-04-30 17:19:44,61.8699,28.88,41.05,75,0,5.75
316,Gao,ML,2022-04-30 17:19:44,16.6362,1.637,103.42,7,90,7.38
317,Caravelas,BR,2022-04-30 17:19:45,-17.7125,-39.2481,82.13,61,13,7.9
318,Ilulissat,GL,2022-04-30 17:19:45,69.2167,-51.1,24.82,42,20,9.22
319,Fortuna,US,2022-04-30 17:14:49,40.5982,-124.1573,52.93,95,75,9.22
320,Bengkulu,ID,2022-04-30 17:19:46,-3.8004,102.2655,77.09,90,100,4.12
321,Haines Junction,CA,2022-04-30 17:19:47,60.7522,-137.5108,40.95,56,78,1.14
322,Port Hedland,AU,2022-04-30 17:19:41,-20.3167,118.5667,73.45,64,96,8.05
323,Novyy Urgal,RU,2022-04-30 17:19:47,51.0736,132.5642,30.49,86,42,2.48
324,Andahuaylas,PE,2022-04-30 17:19:48,-13.6556,-73.3872,62.69,62,75,4.92
325,Atasu,KZ,2022-04-30 17:19:48,48.6814,71.6433,66.16,30,2,5.5
326,Halifax,CA,2022-04-30 17:17:59,44.6453,-63.5724,46.4,71,100,9.22
327,Elk City,US,2022-04-30 17:17:24,35.412,-99.4043,71.58,26,0,19.57
328,Macherla,IN,2022-04-30 17:20:49,16.4833,79.4333,90.12,52,21,12.71
329,Tuatapere,NZ,2022-04-30 17:20:50,-46.1333,167.6833,60.19,65,100,9.17
330,Kiama,AU,2022-04-30 17:20:50,-34.6833,150.8667,59.0,71,65,5.99
331,Aquiraz,BR,2022-04-30 17:20:38,-3.9014,-38.3911,86.09,74,32,7.02
332,Taoudenni,ML,2022-04-30 17:20:51,22.6783,-3.9836,94.1,10,0,8.52
333,Ust-Kuyga,RU,2022-04-30 17:20:51,70.0167,135.6,8.37,91,31,8.05
334,Nyurba,RU,2022-04-30 17:20:52,63.2842,118.3319,35.82,98,100,10.04
335,Brae,GB,2022-04-30 17:20:53,60.3964,-1.353,46.65,69,98,10.65
336,Iracoubo,GF,2022-04-30 17:20:53,5.4802,-53.2011,82.99,67,73,11.32
337,Okhotsk,RU,2022-04-30 17:20:54,59.3833,143.3,32.31,91,46,4.9
338,Raymond,US,2022-04-30 17:20:54,43.9015,-70.4703,57.22,40,93,9.62
339,Reyes,BO,2022-04-30 17:20:55,-14.3167,-67.3833,86.68,52,70,3.76
340,Santa Maria,BR,2022-04-30 17:20:00,-29.6842,-53.8069,64.22,74,99,8.01
341,Darnah,LY,2022-04-30 17:19:25,32.767,22.6367,63.18,71,79,10.89
342,Diamantino,BR,2022-04-30 17:17:21,-14.4086,-56.4461,92.05,33,14,5.39
343,Mnogovershinnyy,RU,2022-04-30 17:20:56,53.9353,139.9242,24.62,98,100,4.0
344,Tezu,IN,2022-04-30 17:20:56,27.9167,96.1667,71.94,69,99,2.73
345,Siavonga,ZM,2022-04-30 17:20:57,-16.5382,28.7088,72.68,56,0,0.92
346,Lebu,CL,2022-04-30 17:20:57,-37.6167,-73.65,54.46,59,0,14.03
347,Tshane,BW,2022-04-30 17:20:58,-24.0196,21.8684,70.68,37,32,13.29
348,Blackwater,AU,2022-04-30 17:20:58,-23.5833,148.8833,67.05,81,38,4.61
349,Sibolga,ID,2022-04-30 17:20:59,1.7427,98.7792,77.83,89,100,2.35
350,Sola,VU,2022-04-30 17:20:59,-13.8833,167.55,81.7,72,76,4.23
351,Araouane,ML,2022-04-30 17:21:00,18.9048,-3.5265,99.66,6,20,13.85
352,Nola,IT,2022-04-30 17:19:38,40.922,14.5329,69.31,42,3,5.7
353,Forbes,AU,2022-04-30 17:21:00,-33.3833,148.0167,47.91,67,47,6.46
354,Acapulco,MX,2022-04-30 17:20:31,16.8634,-99.8901,84.02,70,0,6.91
355,Lichuan,CN,2022-04-30 17:21:01,30.3,108.85,47.07,96,100,0.94
356,Kamiiso,JP,2022-04-30 17:21:02,41.8167,140.65,43.99,48,100,1.72
357,Chico,US,2022-04-30 17:21:02,39.7285,-121.8375,73.63,40,0,8.05
358,Fukue,JP,2022-04-30 17:21:03,32.6881,128.8419,59.74,72,100,17.05
359,Abu Samrah,SY,2022-04-30 17:21:04,35.3029,37.1841,70.63,46,37,1.68
360,Afsin,TR,2022-04-30 17:21:05,38.2477,36.914,59.22,68,98,2.24
361,Chihuahua,MX,2022-04-30 17:20:54,28.5,-106.0,74.23,8,5,8.01
362,Zambezi,ZM,2022-04-30 17:21:05,-13.5432,23.1047,65.53,63,3,4.41
363,Ruwi,OM,2022-04-30 17:21:06,23.5996,58.5507,92.89,45,88,9.66
364,Saint George,US,2022-04-30 17:16:16,37.1041,-113.5841,72.79,16,0,4.61
365,Torbay,CA,2022-04-30 17:21:07,47.6666,-52.7314,40.75,97,100,8.99
366,Hirara,JP,2022-04-30 17:21:08,24.8,125.2833,75.72,85,100,8.05
367,Bushehr,IR,2022-04-30 17:21:08,28.9684,50.8385,77.09,65,0,9.22
368,Silvi,IT,2022-04-30 17:21:09,42.5456,14.122,64.94,52,1,4.61
369,Deputatskiy,RU,2022-04-30 17:21:09,69.3,139.9,2.5,85,31,3.6
370,Klaksvik,FO,2022-04-30 17:21:10,62.2266,-6.589,49.12,86,98,9.1
371,Port Keats,AU,2022-04-30 17:21:11,-14.25,129.55,79.75,79,28,4.74
372,Conde,BR,2022-04-30 17:21:11,-7.2597,-34.9075,85.46,66,75,16.11
373,Mikhaylovka,RU,2022-04-30 17:21:12,50.06,43.2379,49.78,62,100,0.81
374,Samana,DO,2022-04-30 17:21:12,19.2056,-69.3369,80.82,83,40,11.5
375,Nova Petropolis,BR,2022-04-30 17:21:13,-29.3764,-51.1144,62.47,73,82,2.28
376,Chaman,PK,2022-04-30 17:22:13,30.9236,66.4512,80.76,10,1,3.67
377,Gamba,GA,2022-04-30 17:22:14,-2.65,10.0,79.12,79,100,4.18
378,Luanda,AO,2022-04-30 17:20:55,-8.8368,13.2343,80.6,78,20,8.05
379,Saint-Augustin,CA,2022-04-30 17:22:15,51.226,-58.6502,36.25,92,100,15.93
380,High Prairie,CA,2022-04-30 17:22:15,55.4334,-116.4858,40.51,71,91,4.65
381,Bella Union,UY,2022-04-30 17:22:16,-30.2752,-57.6007,54.82,73,95,8.77
382,Dickinson,US,2022-04-30 17:22:17,29.4608,-95.0513,86.16,77,100,9.22
383,Namibe,AO,2022-04-30 17:22:17,-15.1961,12.1522,75.33,79,7,9.89
384,Bandarbeyla,SO,2022-04-30 17:22:18,9.4942,50.8122,84.79,73,10,10.22
385,Amiens,FR,2022-04-30 17:22:18,49.9,2.3,57.25,62,21,11.52
386,Vallenar,CL,2022-04-30 17:22:19,-28.5708,-70.7581,78.49,27,47,4.7
387,Bilma,NE,2022-04-30 17:19:49,18.6853,12.9164,101.34,7,82,4.74
388,Ilhabela,BR,2022-04-30 17:22:20,-23.7781,-45.3581,70.54,88,100,4.54
389,Izhma,RU,2022-04-30 17:22:20,65.0083,53.9113,27.5,85,58,4.41
390,Olenino,RU,2022-04-30 17:22:21,56.2092,33.4889,37.83,60,68,4.0
391,Sinnar,SD,2022-04-30 17:22:21,13.5691,33.5672,97.75,6,26,8.32
392,Coihaique,CL,2022-04-30 17:22:22,-45.5752,-72.0662,49.95,66,75,5.75
393,Bantry,IE,2022-04-30 17:22:22,51.6833,-9.45,53.78,72,100,6.89
394,Muros,ES,2022-04-30 17:22:23,42.7762,-9.0603,75.69,70,8,2.57
395,Bardiyah,LY,2022-04-30 17:22:23,31.7561,25.0865,66.97,67,41,15.88
396,Necochea,AR,2022-04-30 17:22:24,-38.5473,-58.7368,57.0,36,14,7.81
397,San Felipe,VE,2022-04-30 17:22:25,10.3399,-68.7425,81.77,66,100,9.64
398,Ahipara,NZ,2022-04-30 17:22:25,-35.1667,173.1667,57.31,87,6,5.73
399,Sakakah,SA,2022-04-30 17:22:26,29.9697,40.2064,96.37,9,38,22.48
400,Lukang,TW,2022-04-30 17:22:26,24.0567,120.4352,79.43,79,100,19.1
401,Toshkivka,UA,2022-04-30 17:22:27,48.7791,38.579,46.22,73,64,3.87
402,Mount Isa,AU,2022-04-30 17:22:27,-20.7333,139.5,71.37,64,5,4.61
403,Nantucket,US,2022-04-30 17:19:32,41.2835,-70.0995,53.74,47,75,19.57
404,Hinganghat,IN,2022-04-30 17:22:28,20.5667,78.8333,99.75,13,18,9.84
405,Yuanping,CN,2022-04-30 17:22:29,38.7153,112.7575,47.66,21,0,4.21
406,Kalevala,RU,2022-04-30 17:22:29,65.2,31.1667,32.59,84,82,3.02
407,Portland,US,2022-04-30 17:21:54,45.5234,-122.6762,57.24,80,75,11.5
408,Pevek,RU,2022-04-30 17:22:30,69.7008,170.3133,-6.12,100,98,2.75
409,Worland,US,2022-04-30 17:22:31,44.0169,-107.9554,50.67,64,75,4.61
410,Saint-Pierre,RE,2022-04-30 17:22:31,-21.3393,55.4781,78.48,81,100,4.61
411,Santa Isabel Do Rio Negro,BR,2022-04-30 17:22:32,-0.4139,-65.0192,79.3,92,95,4.61
412,Esso,RU,2022-04-30 17:22:32,55.9333,158.7,13.37,90,7,3.74
413,Dauphin,CA,2022-04-30 17:22:33,51.1494,-100.0502,41.14,81,0,6.91
414,Waipawa,NZ,2022-04-30 17:22:33,-41.4122,175.5153,45.1,87,0,7.31
415,Hazorasp,UZ,2022-04-30 17:22:34,41.3194,61.0742,73.24,24,100,21.27
416,Chara,RU,2022-04-30 17:22:34,56.9064,118.2631,33.69,84,100,4.21
417,Tecolutla,MX,2022-04-30 17:22:35,20.4833,-97.0167,89.46,63,16,9.17
418,Tecoanapa,MX,2022-04-30 17:21:22,16.5167,-98.75,85.8,56,15,9.75
419,La Ronge,CA,2022-04-30 17:22:35,55.1001,-105.2842,35.85,80,100,6.91
420,Varangaon,IN,2022-04-30 17:22:36,21.0167,75.9,96.03,19,0,12.46
421,Boljevac,RS,2022-04-30 17:22:36,43.8303,21.9531,60.71,78,46,6.04
422,Nurota,UZ,2022-04-30 17:22:37,40.5614,65.6886,75.25,28,80,7.0
423,Kodinar,IN,2022-04-30 17:23:38,20.7903,70.7031,82.98,80,0,12.12
424,Tamandare,BR,2022-04-30 17:23:38,-8.7597,-35.1047,82.18,67,96,10.29
425,Rawa Mazowiecka,PL,2022-04-30 17:23:39,51.7644,20.2549,59.56,56,55,5.73
426,Bail Hongal,IN,2022-04-30 17:23:39,15.8167,74.8667,82.35,62,43,14.29
427,Flin Flon,CA,2022-04-30 17:23:08,54.7682,-101.865,48.04,57,75,4.61
428,Khani,GE,2022-04-30 17:23:40,41.9563,42.9566,45.97,95,99,2.51
429,Kangaatsiaq,GL,2022-04-30 17:23:41,68.3065,-53.4641,22.28,61,0,13.2
430,Pachperwa,IN,2022-04-30 17:23:41,27.5167,82.65,80.62,54,13,11.18
431,Bolkhov,RU,2022-04-30 17:23:42,53.4433,36.0044,40.32,60,71,5.84
432,Sakaiminato,JP,2022-04-30 17:23:42,35.55,133.2333,53.58,82,75,5.75
433,Kachiry,KZ,2022-04-30 17:23:43,53.0675,76.1036,65.08,47,88,15.03
434,Aswan,EG,2022-04-30 17:22:37,24.0934,32.907,97.27,7,17,11.63
435,Shinpokh,PK,2022-04-30 17:23:43,34.3292,71.1782,86.34,16,0,2.17
436,Comodoro Rivadavia,AR,2022-04-30 17:19:36,-45.8667,-67.5,53.46,50,20,13.8
437,Vidalia,US,2022-04-30 17:23:44,32.2177,-82.4135,80.71,36,0,4.61
438,Kirakira,SB,2022-04-30 17:23:45,-10.4544,161.9205,79.84,81,100,0.98
439,Lichinga,MZ,2022-04-30 17:23:45,-13.3128,35.2406,64.49,82,20,3.44
440,Sovetskiy,RU,2022-04-30 17:23:46,61.3614,63.5842,33.13,67,21,8.66
441,Vysokogornyy,RU,2022-04-30 17:23:46,50.1167,139.15,17.83,97,80,1.7
442,Aasiaat,GL,2022-04-30 17:23:47,68.7098,-52.8699,20.97,69,2,14.27
443,Kulhudhuffushi,MV,2022-04-30 17:23:47,6.6221,73.07,85.5,74,100,10.36
444,Pilar,BR,2022-04-30 17:23:48,-9.5972,-35.9567,82.33,59,99,10.04
445,Te Anau,NZ,2022-04-30 17:23:48,-45.4167,167.7167,58.42,69,99,11.39
446,Ariano Irpino,IT,2022-04-30 17:23:49,41.1489,15.0833,61.61,50,40,2.3
447,La Plata,AR,2022-04-30 17:23:49,-34.9215,-57.9545,57.02,64,100,1.5
448,Vostok,RU,2022-04-30 17:23:50,46.4856,135.8833,35.42,98,100,2.71
449,Faanui,PF,2022-04-30 17:18:54,-16.4833,-151.75,80.69,74,31,16.89
450,Sambava,MG,2022-04-30 17:23:51,-14.2667,50.1667,77.34,84,5,10.65
451,Broken Hill,AU,2022-04-30 17:23:51,-31.95,141.4333,49.71,87,0,5.75
452,Kitimat,CA,2022-04-30 17:23:52,54.0524,-128.6534,56.91,54,70,1.01
453,Ankang,CN,2022-04-30 17:23:52,32.68,109.0172,55.78,75,100,1.39
454,Alyangula,AU,2022-04-30 17:23:53,-13.8483,136.4192,71.47,100,55,0.0
455,Avera,US,2022-04-30 17:19:39,33.194,-82.5271,80.55,45,71,7.47
456,Chapais,CA,2022-04-30 17:23:53,49.7834,-74.8492,44.38,54,3,7.92
457,Umm Lajj,SA,2022-04-30 17:23:54,25.0213,37.2685,87.8,45,7,12.73
458,Izumo,JP,2022-04-30 17:23:54,35.3667,132.7667,53.55,79,100,4.94
459,Kyren,RU,2022-04-30 17:23:55,51.6828,102.1408,49.01,53,98,3.15
460,Marsabit,KE,2022-04-30 17:23:55,2.3284,37.9899,69.6,72,72,8.19
461,Phan Thiet,VN,2022-04-30 17:23:56,10.9333,108.1,79.14,86,100,3.27
462,Prieska,ZA,2022-04-30 17:23:56,-29.6641,22.7474,63.95,29,0,6.44
463,Attayyampatti,IN,2022-04-30 17:23:57,11.5333,78.0667,88.88,53,70,7.23
464,Turukhansk,RU,2022-04-30 17:23:57,65.8167,87.9833,10.9,95,41,4.72
465,Mayo,US,2022-04-30 17:23:58,38.8876,-76.5119,69.67,28,0,6.91
466,Najran,SA,2022-04-30 17:23:58,17.4924,44.1277,84.85,30,70,7.11
467,Djibo,BF,2022-04-30 17:23:59,14.1022,-1.6306,103.75,12,53,4.18
468,Lavrentiya,RU,2022-04-30 17:23:59,65.5833,-171.0,24.96,89,100,11.34
469,Mutoko,ZW,2022-04-30 17:25:00,-17.397,32.2268,64.51,52,2,1.9
470,Nipawin,CA,2022-04-30 17:24:18,53.3668,-104.0009,51.84,54,20,3.44
471,Port Hawkesbury,CA,2022-04-30 17:25:01,45.6169,-61.3485,49.87,95,100,14.97
472,Wadi Musa,JO,2022-04-30 17:25:01,30.3222,35.4793,63.68,43,0,18.99
473,Tilichiki,RU,2022-04-30 17:25:02,60.4667,166.1,25.77,89,61,7.25
474,Inirida,CO,2022-04-30 17:25:03,3.8653,-67.9239,76.73,94,97,4.94
475,Tehachapi,US,2022-04-30 17:25:03,35.1322,-118.449,67.57,45,10,14.0
476,Batemans Bay,AU,2022-04-30 17:25:04,-35.7167,150.1833,58.1,73,73,3.74
477,Salva,RO,2022-04-30 17:25:04,47.3,24.35,55.18,67,39,1.25
478,Ladario,BR,2022-04-30 17:22:58,-19.0047,-57.6017,88.09,55,0,2.3
479,Bon Accord,CA,2022-04-30 17:25:05,53.8335,-113.4187,51.22,53,71,9.33
480,Kisangani,CD,2022-04-30 17:25:06,0.5167,25.2,79.21,65,90,2.95
481,Poso,ID,2022-04-30 17:25:06,-1.3959,120.7524,76.53,88,96,2.89
482,Constitucion,CL,2022-04-30 17:25:07,-35.3333,-72.4167,60.4,46,0,12.06
483,Biak,ID,2022-04-30 17:25:08,-0.9131,122.8766,76.55,86,99,1.57
484,Conceicao Do Araguaia,BR,2022-04-30 17:25:09,-8.2578,-49.2647,86.59,51,100,6.71
485,El Campo,US,2022-04-30 17:25:09,29.1966,-96.2697,84.18,54,100,10.36
486,Matay,EG,2022-04-30 17:25:10,28.419,30.7792,85.68,14,0,16.53
487,Progreso,MX,2022-04-30 17:25:10,21.2833,-89.6667,91.11,53,49,5.53
488,Vermillion,US,2022-04-30 17:25:11,42.7794,-96.9292,54.81,93,100,21.27
489,Dom Pedrito,BR,2022-04-30 17:25:12,-30.9828,-54.6731,60.66,74,40,3.94
490,Krasnoselkup,RU,2022-04-30 17:25:12,65.7,82.4667,15.48,89,45,12.24
491,Shimoda,JP,2022-04-30 17:25:13,34.6667,138.95,53.1,66,99,7.38
492,Tabas,IR,2022-04-30 17:25:14,33.5959,56.9244,75.42,50,96,4.61
493,Alekseyevka,RU,2022-04-30 17:25:14,50.6309,38.6903,49.01,64,85,8.79
494,Praia Da Vitoria,PT,2022-04-30 17:25:15,38.7333,-27.0667,68.76,82,75,4.61
495,Srivardhan,IN,2022-04-30 17:25:15,18.0333,73.0167,82.72,82,0,5.28
496,Anori,BR,2022-04-30 17:25:16,-3.7728,-61.6442,84.31,69,86,4.12
497,Mehamn,NO,2022-04-30 17:25:16,71.0357,27.8492,28.85,64,90,16.37
498,Ishigaki,JP,2022-04-30 17:25:17,24.3448,124.1572,73.53,100,75,9.22
499,Smithers,CA,2022-04-30 17:25:18,54.7804,-127.1743,48.52,46,75,0.0
500,Flinders,AU,2022-04-30 17:25:18,-34.5833,150.8552,57.06,74,54,4.0
501,Omsukchan,RU,2022-04-30 17:25:19,62.5333,155.8,16.29,95,100,2.1
502,Guangshui,CN,2022-04-30 17:25:20,31.6199,113.9978,52.12,75,52,6.06
503,Oussouye,SN,2022-04-30 17:25:20,12.485,-16.5469,95.18,36,36,14.9
504,Yeppoon,AU,2022-04-30 17:25:21,-23.1333,150.7333,67.78,89,58,10.49
505,Wau,SS,2022-04-30 17:25:22,7.7029,27.9953,86.74,43,79,4.27
506,Merauke,ID,2022-04-30 17:25:22,-8.4667,140.3333,79.63,87,69,13.02
507,Magdalena,PH,2022-04-30 17:25:23,14.1999,121.429,81.36,94,98,4.74
508,Aboso,GH,2022-04-30 17:25:23,5.3617,-1.9473,85.71,65,83,7.99
509,Saint-Joseph,RE,2022-04-30 17:25:24,-21.3667,55.6167,77.38,80,44,8.95
510,Kalmunai,LK,2022-04-30 17:25:24,7.4167,81.8167,82.78,77,13,6.67
511,Miri,MY,2022-04-30 17:25:25,4.4148,114.0089,75.34,100,20,5.75
512,Dombas,NO,2022-04-30 17:26:25,62.0696,9.1235,36.46,80,83,4.16
513,Aras,ES,2022-04-30 17:26:26,42.5617,-2.356,64.81,45,0,8.05
514,Carauari,BR,2022-04-30 17:26:26,-4.8828,-66.8958,84.2,76,73,2.15
515,Umm Bab,QA,2022-04-30 17:26:27,25.2142,50.8072,81.18,57,2,8.9
516,Moree,AU,2022-04-30 17:26:27,-29.4667,149.85,57.22,88,99,5.75
517,Ciudad Bolivar,VE,2022-04-30 17:26:28,8.1222,-63.5497,95.86,32,100,10.96
518,San Patricio,US,2022-04-30 17:23:44,28.017,-97.5169,84.29,54,17,13.38
519,Bismarck,US,2022-04-30 17:25:37,46.8083,-100.7837,44.44,84,100,29.93
520,Chhapar,IN,2022-04-30 17:26:29,27.8167,74.4,93.87,16,0,9.26
521,Oron,NG,2022-04-30 17:26:29,4.8256,8.2343,82.04,74,98,8.25
522,Cap-Chat,CA,2022-04-30 17:26:30,49.1001,-66.6821,37.4,93,100,0.0
523,Bitung,ID,2022-04-30 17:26:30,1.4451,125.1824,77.85,86,99,3.69
524,Darasun,RU,2022-04-30 17:26:31,51.6667,114.0,39.06,93,100,2.66
525,Iglesias,IT,2022-04-30 17:26:31,39.3114,8.535,69.53,54,0,6.06
526,Dingle,PH,2022-04-30 17:26:32,10.9995,122.6711,77.63,84,90,5.19
527,Puerto Leguizamo,CO,2022-04-30 17:26:33,-0.1934,-74.7819,74.34,90,100,2.06
528,Coos Bay,US,2022-04-30 17:25:21,43.3665,-124.2179,53.58,92,100,9.22
529,Huangcun,CN,2022-04-30 17:26:33,30.0145,118.4037,52.07,97,100,3.27
530,Palmer,US,2022-04-30 17:26:34,42.1584,-72.3287,61.25,29,20,13.8
531,Kuryk,KZ,2022-04-30 17:26:34,43.2,51.65,65.53,53,45,17.81
532,Matadi,CD,2022-04-30 17:26:35,-5.8167,13.45,80.55,82,100,2.57
533,Malanville,BJ,2022-04-30 17:26:35,11.8685,3.3899,104.54,16,100,2.13
534,Tiksi,RU,2022-04-30 17:26:36,71.6872,128.8694,35.08,81,91,19.01
535,Jacobina,BR,2022-04-30 17:26:36,-11.1806,-40.5183,85.57,41,100,9.48
536,Lata,PT,2022-04-30 17:22:44,40.1629,-8.3327,64.81,41,8,9.26
537,Lundazi,ZM,2022-04-30 17:26:37,-12.2929,33.1782,64.0,82,59,2.3
538,Visby,SE,2022-04-30 17:26:38,57.6409,18.296,50.22,46,75,11.5
539,Bossangoa,CF,2022-04-30 17:26:38,6.4926,17.4552,73.29,83,86,4.38
540,Vilhena,BR,2022-04-30 17:26:39,-12.7406,-60.1458,88.02,48,40,10.36
541,Ikalamavony,MG,2022-04-30 17:26:39,-21.15,46.5833,65.61,91,34,1.36
542,Matara,LK,2022-04-30 17:26:40,5.9485,80.5353,81.45,86,57,10.02
543,Maraba,BR,2022-04-30 17:26:40,-5.3686,-49.1178,91.58,58,40,3.44
544,Havelock,US,2022-04-30 17:26:41,34.8791,-76.9013,72.93,71,96,7.0
545,Waingapu,ID,2022-04-30 17:26:41,-9.6567,120.2641,77.92,86,100,6.4
546,Totness,SR,2022-04-30 17:22:57,5.8833,-56.3167,84.24,64,90,14.92
547,Panlaitan,PH,2022-04-30 17:26:42,12.1191,119.8486,82.98,75,100,7.45
548,Veraval,IN,2022-04-30 17:26:42,20.9,70.3667,83.17,83,0,9.4
549,Ranau,MY,2022-04-30 17:26:43,5.9538,116.6641,71.2,95,100,0.94
550,Panama City,PA,2022-04-30 17:24:28,8.9936,-79.5197,87.44,73,40,10.36
551,Ancud,CL,2022-04-30 17:26:44,-41.8697,-73.8203,50.81,72,42,5.14
552,Along,IN,2022-04-30 17:26:44,28.1667,94.7667,66.18,84,97,1.1
553,Pingliang,CN,2022-04-30 17:26:45,35.5392,106.6861,44.98,26,100,5.5
554,Iisalmi,FI,2022-04-30 17:26:45,63.5592,27.1907,35.89,85,55,5.37
555,Sidmouth,GB,2022-04-30 17:26:46,50.6909,-3.2397,57.7,61,0,6.91
556,Agropoli,IT,2022-04-30 17:26:46,40.3469,14.9966,66.09,62,6,2.93
557,Kouroussa,GN,2022-04-30 17:26:47,10.65,-9.8833,93.22,34,72,2.68
558,Tamiahua,MX,2022-04-30 17:26:47,21.2667,-97.45,82.87,77,68,7.49
559,Gagret,IN,2022-04-30 17:26:48,31.6667,76.0667,85.91,21,58,6.73
560,Rawah,IQ,2022-04-30 17:27:48,34.4816,41.9093,85.42,23,42,19.48
561,Altagracia De Orituco,VE,2022-04-30 17:27:49,9.8601,-66.3814,81.0,70,100,5.26
562,Kamaishi,JP,2022-04-30 17:27:49,39.2667,141.8833,43.93,81,100,9.15
563,Bogorodskoye,RU,2022-04-30 17:27:50,56.55,37.8833,34.84,72,86,4.03
564,Nhulunbuy,AU,2022-04-30 17:25:19,-12.2333,136.7667,81.21,74,85,9.22
565,Gat,IL,2022-04-30 17:27:51,31.61,34.7642,68.68,100,0,7.09
566,Puerto Del Rosario,ES,2022-04-30 17:27:51,28.5004,-13.8627,69.55,78,20,17.27
567,Port Moresby,PG,2022-04-30 17:27:52,-9.4431,147.1797,74.62,94,40,3.44
568,Talnakh,RU,2022-04-30 17:24:10,69.4865,88.3972,20.21,96,92,7.0
569,Boguchany,RU,2022-04-30 17:27:52,58.3814,97.4531,48.38,98,99,0.34
570,Mount Darwin,ZW,2022-04-30 17:27:53,-16.7725,31.5838,67.26,56,0,2.68
571,Davila,PH,2022-04-30 17:27:53,18.4726,120.5763,82.67,78,84,4.74
572,Creel,MX,2022-04-30 17:27:54,27.75,-107.6333,69.24,8,20,8.32
573,Hibbing,US,2022-04-30 17:27:54,47.4272,-92.9377,40.6,87,100,11.5
574,Taseyevo,RU,2022-04-30 17:27:55,57.2169,94.8978,51.46,95,65,3.33
575,Moga,IN,2022-04-30 17:27:55,30.8,75.1667,94.75,11,61,1.05
576,Pesaro,IT,2022-04-30 17:24:44,43.9036,12.8903,66.13,59,5,1.01
577,Mount Gambier,AU,2022-04-30 17:27:56,-37.8333,140.7667,53.51,94,75,11.5
578,Sumbe,AO,2022-04-30 17:27:56,-11.2061,13.8437,78.17,89,100,4.54
579,Rio Grande,BR,2022-04-30 17:27:08,-32.035,-52.0986,69.91,59,13,6.29
580,Owando,CG,2022-04-30 17:27:57,-0.4819,15.8999,79.63,68,99,1.66
581,Slave Lake,CA,2022-04-30 17:27:58,55.2834,-114.769,44.58,70,100,6.91
